LSOA21CD,Index of Multiple Deprivation (IMD) Score_weighted
E01001121,7.2440000000071665
E01001122,9.52900000000252
E01001123,9.235000000014836
E01001124,5.837000000001484
E01001125,12.055999999996251
E01001126,6.813000000009943
E01001127,9.41000000000216
E01001128,34.85699999998422
E01001129,4.626000000002176
E01001130,37.16199999996727
E01001131,12.693999999987646
E01001132,9.259000000010667
E01001133,11.327000000003984
E01001134,9.90000000000618
E01001135,8.60200000001568
E01001136,32.90300000001451
E01001137,23.50000000002118
E01001138,18.602999991393666
E01001139,19.585000000009657
E01001140,21.715000000014705
E01001141,27.469999799070283
E01001142,21.440000365554567
E01001143,30.176996313762913
E01001144,37.10099999995852
E01001145,39.931003521691636
E01001146,19.74900000001609
E01001147,34.00000000003981
E01001148,23.162000000016395
E01001149,16.06000000001578
E01001150,20.545000000029603
E01001151,40.838999999989085
E01001152,37.1660000000162
E01001153,22.664999999983593
E01001154,28.926000000035362
E01001155,43.808999999979704
E01001156,26.234000000014753
E01001157,18.18100000002735
E01001158,20.442999999995052
E01001159,14.456000000019827
E01001160,13.743000000002759
E01001161,42.566000000010575
E01001162,28.352000000017803
E01001163,16.310000000012558
E01001164,20.492000000032277
E01001165,24.159999993236294
E01001166,32.1490000508696
E01001167,21.83399436606879
E01001168,21.176000000016327
E01001169,32.70200000000493
E01001170,27.08900000001669
E01001171,24.566000000016626
E01001172,43.062005634854515
E01001173,19.768000000032526
E01001174,22.45200000001801
E01001175,30.598999799763227
E01001176,22.747946155020713
E01001177,31.60000000001385
E01001178,58.173034422523294
E01001179,20.706000000022154
E01001180,27.841000000039955
E01001181,42.448965618857535
E01001182,21.64999999998706
E01001183,24.1330540268424
E01001184,16.909000000029895
E01001185,19.98500000001349
E01001186,29.0740000000252
E01001187,20.60699998326466
E01001188,28.153000000042887
E01001189,17.71700000002737
E01001190,27.440999999986182
E01001191,34.930000000035136
E01001192,27.765000000003244
E01001193,34.35600001675116
E01001194,18.250000000041844
E01001195,13.986000000006582
E01001196,38.040999999977004
E01001197,22.602000000010175
E01001198,14.822000000003603
E01001199,22.25399999998673
E01001200,15.981000000005967
E01001201,17.646000000012876
E01001202,33.78599948141906
E01001203,32.7569997738721
E01001204,13.681000000001015
E01001205,31.013000000002993
E01001206,42.318999999948325
E01001207,16.206999999992455
E01001208,11.841000000055356
E01001209,7.107000000002076
E01001210,50.707999999959966
E01001211,10.394999999997315
E01001212,13.452999999995903
E01001213,28.16100000290537
E01001214,15.936999999049176
E01001215,30.195990819971684
E01001216,22.184000008339744
E01001217,16.08300000001642
E01001218,36.31299999996928
E01001219,36.023013791875535
E01001220,47.74898932504147
E01001223,11.67100000000802
E01001224,9.14600000000918
E01001225,21.71300000977027
E01001226,13.36300000000538
E01001227,10.289999999996027
E01001228,11.398002202509547
E01001229,30.225999999987224
E01001230,21.25699999999826
E01001231,13.84699998140474
E01001232,23.752999999992838
E01001233,23.84100000000264
E01001234,22.923000000001508
E01001235,14.22500000000688
E01001236,16.27800016089796
E01001237,17.02300000000363
E01001239,32.662045455904504
E01001240,20.45099964714579
E01001241,22.20299726043027
E01001242,26.913999945593133
E01001243,25.38099103131621
E01001244,28.856930978687302
E01001245,15.44101082929153
E01001246,32.02104334288479
E01001247,21.27799400521462
E01001248,17.386000257955356
E01001249,41.534000000014316
E01001250,37.11700000003186
E01001251,18.708999999987185
E01001252,25.653987836235984
E01001253,15.645011909511371
E01001254,14.587999999430018
E01001255,13.456000000006194
E01001257,40.825996755243615
E01001258,15.858000000015366
E01001259,20.11900000000237
E01001260,20.740999999995953
E01001261,22.674000000012132
E01001262,31.334000000026606
E01001263,34.48700000000504
E01001264,24.39800000001549
E01001265,20.568000000009356
E01001266,16.109000000006148
E01001267,31.84900000001193
E01001268,18.541000000012673
E01001269,13.557000000935664
E01001270,15.651000000004949
E01001271,16.87700000001541
E01001272,19.05800000000726
E01001273,9.46200000000935
E01001274,8.494000000000494
E01001275,19.035000000000807
E01001276,20.559999925784474
E01001277,17.53500000000164
E01001278,23.769000044672598
E01001279,7.1500000000020885
E01001280,13.685999999998401
E01001281,7.4590000000049494
E01001282,35.0100000000463
E01001283,40.08499999997192
E01001284,15.752000000058896
E01001285,23.18400000004126
E01001286,23.532000000021323
E01001287,31.22299999995708
E01001288,16.017999999994373
E01001289,15.525999999983464
E01001290,12.680000000028611
E01001291,19.36499999999514
E01001292,13.864000000009405
E01001293,17.36200000000404
E01001294,22.48500000003282
E01001295,17.22200000000659
E01001296,22.011000000022367
E01001297,23.360001618952104
E01001298,27.97399838313341
E01001299,8.007000000000977
E01001300,8.870000004102362
E01001301,20.03200000000794
E01001302,11.697000000011965
E01001303,9.913999995891086
E01001304,14.074000000520616
E01001305,7.673000000008279
E01001306,8.308000000008287
E01001307,11.103000000003904
E01001308,11.391000000031143
E01001309,15.083001011108621
E01001310,18.589999999999847
E01001311,28.941999121270406
E01001312,16.656999872169504
E01001313,13.693000000010416
E01001314,10.954000000007014
E01001315,18.255000000000372
E01001316,31.82000000000838
E01001317,26.464999939479693
E01001318,36.01300000000823
E01001319,18.035999999994555
E01001320,41.62799999950888
E01001321,26.070000028100697
E01001322,23.866000014300216
E01001323,23.054000019808466
E01001324,33.50700000000018
E01001325,26.63200000184978
E01001326,33.05099999420558
E01001327,30.83199999999549
E01001328,33.629000000014
E01001329,24.128999999991013
E01001330,42.88200000002263
E01001331,37.260999999988705
E01001332,39.943999987260504
E01001333,39.65300022669446
E01001334,41.199001201141
E01001335,20.850999063272635
E01001336,24.894962946529233
E01001337,35.727938061551825
E01001338,27.17800011593146
E01001339,35.644061544151455
E01001340,38.034996891598006
E01001341,12.828000000004414
E01001342,14.81299999999682
E01001343,15.377999999992445
E01001344,18.422000000018034
E01001345,17.50499999998863
E01001346,11.999999999993276
E01001347,18.682000000014586
E01001348,19.431000000000356
E01001349,33.598000000018935
E01001350,16.166000000004985
E01001351,28.005999997304976
E01001352,15.248999999990092
E01001353,23.367999780944395
E01001354,22.226000000014942
E01001355,24.463001421650134
E01001356,45.93600102565743
E01001357,41.994919135460606
E01001358,45.78907940638336
E01001359,24.89499617862766
E01001360,29.1319310637759
E01001361,34.20908257604387
E01001362,29.179999680508686
E01001363,26.150999999998486
E01001364,42.16000001414271
E01001365,28.014999411367793
E01001366,28.541003743953482
E01001367,30.305991456579434
E01001368,28.9419994103845
E01001369,24.898001068460847
E01001370,25.90500008463995
E01001371,27.141998928354056
E01001372,31.007005464688838
E01001373,26.28499755088347
E01001374,11.210000013955584
E01001375,5.530000000017444
E01001376,23.91599999999043
E01001377,8.237000000008255
E01001379,6.510999999999972
E01001380,12.500999995985861
E01001381,18.031070338586716
E01001382,8.388000000013195
E01001383,11.57000000000189
E01001384,9.840000000018394
E01001385,8.565000000004723
E01001386,9.92399999903439
E01001387,16.451000047840754
E01001388,34.820999999979726
E01001389,21.07100000000578
E01001390,10.543000000006607
E01001391,25.639000000015624
E01001392,10.702000000013761
E01001393,19.09499988438029
E01001394,26.964000000008827
E01001395,35.278999997690924
E01001396,19.048000000023947
E01001397,24.623000054238183
E01001398,9.21700000001791
E01001399,11.221000000018838
E01001400,10.379000000014296
E01001401,12.406000000010133
E01001402,8.991000000002591
E01001403,15.860000000013448
E01001404,19.168000000011073
E01001405,12.081000000023012
E01001406,24.464000000026118
E01001407,18.518000000021512
E01001408,16.678000000005312
E01001409,34.9019998565972
E01001410,45.50700014341549
E01001411,13.411000000006311
E01001412,28.35000000003241
E01001413,7.768000000009959
E01001414,42.82099999998092
E01001415,15.471008425240383
E01001416,7.674000000006384
E01001417,8.251000000010075
E01001418,21.09000000000793
E01001419,15.206000000014548
E01001420,26.370991537571285
E01001421,26.740000000006603
E01001422,7.863000000003657
E01001423,31.815000000036886
E01001424,45.658999999935105
E01001425,48.20500000008195
E01001426,41.03503056309994
E01001427,42.55800000004394
E01001428,38.08499999999639
E01001429,46.390969258065255
E01001430,42.060999999970676
E01001431,43.34700000001192
E01001432,39.63499999997843
E01001433,36.08600000001768
E01001434,28.191000000021745
E01001435,26.23700000002369
E01001436,28.559999999991067
E01001437,38.76599998161123
E01001438,34.94899999998565
E01001439,35.2550000000424
E01001440,30.55099999860536
E01001441,37.103000000027436
E01001442,44.48199999997324
E01001444,22.749999997944684
E01001445,29.84600000527379
E01001446,27.92400000000358
E01001447,42.78999999996406
E01001448,30.16199999999695
E01001449,29.421999994788855
E01001450,21.42599997242665
E01001451,16.80600000000933
E01001452,11.358000000008463
E01001453,6.18500000001206
E01001454,9.140999999996566
E01001455,11.173999999997976
E01001456,5.685999999999054
E01001457,13.89099999999523
E01001458,40.25399982789369
E01001459,23.802000000019564
E01001460,38.27199999997669
E01001461,40.0490000000231
E01001462,35.063000000020644
E01001463,22.651000000014797
E01001464,38.33699999999274
E01001465,24.442000000000906
E01001466,28.34099999999718
E01001467,26.45399999999144
E01001468,29.8189999999996
E01001469,23.277000000007423
E01001470,10.556000000014231
E01001471,17.36000000000555
E01001472,13.773999999997484
E01001473,15.973000000012513
E01001474,13.06400000000209
E01001475,7.273000000000549
E01001476,28.028999999990845
E01001477,34.98399994644556
E01001478,25.908000000027194
E01001479,33.27400000000162
E01001480,30.60299999999608
E01001481,26.528999999984244
E01001482,38.5269999999944
E01001483,53.71600000001515
E01001484,24.50300000002599
E01001485,37.13000017899218
E01001486,41.50700000003704
E01001487,35.04699999998557
E01001488,30.48400000002405
E01001489,30.915000000037296
E01001491,32.824000000030985
E01001492,32.044000000006854
E01001493,29.242000000008368
E01001494,15.474000000015025
E01001495,12.544000000000871
E01001496,14.271000000009076
E01001497,23.465999999991745
E01001498,17.405000000013757
E01001499,24.023000000016538
E01001500,19.826999948140713
E01001501,26.290999987495013
E01001502,31.213000000011494
E01001503,28.15499858782192
E01001504,30.290037437609023
E01001505,33.57311443915646
E01001507,40.47092110664172
E01001508,31.854000268588784
E01001509,34.34192815628676
E01001511,21.859000000012166
E01001512,18.40300007291874
E01001513,33.420999995181205
E01001514,21.730999999992168
E01001515,37.11800000001145
E01001516,28.911000000002794
E01001517,48.738999999965905
E01001518,22.402000000030927
E01001520,17.439000000014467
E01001521,8.942000000009031
E01001522,14.07799999999152
E01001523,8.80300000000661
E01001524,21.143999999990694
E01001525,16.78400000001656
E01001526,10.157999999995173
E01001527,15.807000219521091
E01001528,34.92299999997966
E01001529,32.232999999981985
E01001530,20.500999999989144
E01001531,8.429000000006836
E01001532,8.50600000000748
E01001533,7.078000000003226
E01001534,11.19700000001906
E01001535,14.356999908628968
E01001536,18.751999979090385
E01001537,11.559000000012885
E01001538,11.1240000000095
E01001539,15.185000000010255
E01001540,14.261000000012357
E01001541,9.71100000000769
E01001542,18.60800000000443
E01001543,9.625000000011877
E01001544,9.566999975591807
E01001545,45.48300000000687
E01001546,27.924999999995745
E01001547,29.15200000002241
E01001548,32.093000000011436
E01001549,42.87600000002831
E01001550,36.023999999995084
E01001551,42.14299999997284
E01001552,26.369999945879325
E01001553,38.284999999991136
E01001554,42.02399995042547
E01001555,34.67600057550599
E01001556,19.270000000018154
E01001557,30.16403286264858
E01001558,39.72596671284734
E01001559,41.089999987280784
E01001560,34.48800000002219
E01001562,46.64097270672639
E01001563,16.575999999992487
E01001564,10.265000000013064
E01001565,16.27100000000655
E01001566,13.927000000006833
E01001567,6.286999920837098
E01001568,9.832000109884337
E01001569,10.385999969301222
E01001570,17.923000000001196
E01001571,17.933999999991173
E01001572,15.488000000014187
E01001573,15.712999999999589
E01001574,39.320000000030085
E01001575,47.529999999976695
E01001576,39.498000000022465
E01001577,33.56200000001445
E01001578,26.804000000006045
E01001579,37.67100000002123
E01001580,10.762000000010085
E01001581,20.41700000001369
E01001582,23.275996776267924
E01001583,13.467000000001267
E01001584,8.831000000004066
E01001585,12.942000000008825
E01001586,24.143000000014805
E01001587,12.083003040752969
E01001588,36.00999704700585
E01001589,27.74799999998893
E01001590,18.269999999996983
E01001591,31.72500000003441
E01001592,14.689000591498994
E01001593,11.427999189189682
E01001594,36.34700021935672
E01001595,23.247000000023842
E01001596,9.357000000013329
E01001597,15.157000014519241
E01001598,14.161000000005005
E01001599,17.40200000002758
E01001600,13.508000000001513
E01001601,10.96500000001018
E01001602,32.40400000003291
E01001603,36.697999999973675
E01001604,13.453000000018198
E01001605,7.194000000010726
E01001606,6.397000000001838
E01001607,17.85500000001078
E01001608,14.249999999998675
E01001609,21.983999916193817
E01001610,12.889000000003314
E01001611,18.93400000001629
E01001613,20.04000000001217
E01001614,8.565000000009103
E01001615,20.23400018479356
E01001617,8.775000000001734
E01001618,23.605999999981723
E01001619,14.74299999999944
E01001620,31.692999959642293
E01001621,31.868999962708926
E01001623,24.7429989897195
E01001624,25.331000000000483
E01001625,40.632995409091784
E01001629,30.376999885938865
E01001631,34.13116965295022
E01001632,18.550000000016396
E01001633,34.15599999999838
E01001634,41.732999999947516
E01001635,23.231999906697748
E01001636,25.681999999991977
E01001637,27.056000000034757
E01001638,28.086000120506625
E01001641,16.33214141482766
E01001642,11.497000000023268
E01001644,17.24999035354509
E01001645,27.850000001515937
E01001646,25.031999961038554
E01001647,21.637000010291054
E01001648,19.235999977196485
E01001649,35.19599997418297
E01001650,31.96599999998759
E01001651,43.60299999999006
E01001652,17.489000000010382
E01001653,40.92899999998798
E01001654,39.915999999986525
E01001655,42.54599993631554
E01001656,18.27299994553214
E01001657,11.265000000013249
E01001658,18.19799994506607
E01001659,20.724000405168205
E01001660,33.57099999999383
E01001661,35.08000000000765
E01001664,21.31599695924142
E01001665,17.153010905843495
E01001666,25.343999675072666
E01001669,27.83499830725335
E01001671,22.94699969967834
E01001672,27.141999985047686
E01001673,35.882999695876954
E01001674,22.12800000000157
E01001675,28.690000788274826
E01001676,28.338000032120924
E01001677,19.732999547969428
E01001678,14.09000000000479
E01001679,13.493000003112474
E01001680,8.857000000016294
E01001681,18.300000000028533
E01001682,18.22399999038974
E01001683,22.8110000000201
E01001684,24.72000000001042
E01001685,17.339003434575346
E01001686,20.533999998667387
E01001687,35.65098760010451
E01001688,26.61599996206219
E01001690,29.706999999984216
E01001692,30.002999999955307
E01001693,33.67599999998566
E01001694,23.210000000023356
E01001695,36.78299888947104
E01001696,36.796937173701444
E01001697,33.94303779397777
E01001698,29.548000000034516
E01001699,24.70500616453558
E01001700,31.145003149768865
E01001701,29.430003724568618
E01001702,37.85299995446177
E01001703,31.820999999981574
E01001704,23.516999999994237
E01001705,32.59400000000308
E01001708,20.619000000029253
E01001710,33.510999999961406
E01001712,31.33200016713141
E01001714,44.247999959674026
E01001715,28.348999614111552
E01001716,37.111999597056844
E01001717,27.47500004540929
E01001718,20.14900000002028
E01001719,35.71999949936568
E01001720,19.773000183725287
E01001722,31.70200001567779
E01001723,22.84200131444801
E01001724,25.32399870570036
E01001725,26.575000000019863
E01001726,32.83999999996845
E01001727,22.608000000020933
E01001728,30.577095287645346
E01001729,42.00999891357315
E01001730,45.751995939501256
E01001731,31.157002543867378
E01001732,39.137000000022006
E01001733,32.40400000002084
E01001734,36.25500030628404
E01001735,35.18500250203747
E01001736,21.54100000001025
E01001737,24.572999999990383
E01001738,22.939000000021007
E01001739,25.79800000004537
E01001740,43.900999999947274
E01001741,17.771999999989138
E01001742,28.99500000001795
E01001744,32.017001505119694
E01001745,36.826000000032614
E01001746,35.265999875457126
E01001747,31.06300000000871
E01001749,31.097999999986467
E01001750,36.03894294050103
E01001751,18.737000000049292
E01001753,35.91995527101959
E01001755,40.072999999991495
E01001756,23.435000036497684
E01001757,31.873000099950847
E01001758,38.88200267961941
E01001759,28.933999997204
E01001760,39.2329968533242
E01001761,47.16099722361917
E01001762,27.090002913377262
E01001763,22.1200000000015
E01001764,28.73000000004548
E01001765,43.40901002167346
E01001767,33.94999992382395
E01001768,24.277000000013995
E01001769,26.759000033584837
E01001770,34.26100004867859
E01001772,41.77999965906514
E01001773,38.205000297276065
E01001774,28.26899722428509
E01001775,39.266003458248406
E01001776,45.937999999972504
E01001777,34.20494709455131
E01001780,37.72800061301922
E01001781,44.66000005219918
E01001783,38.59400028309984
E01001784,26.638999999971556
E01001785,30.740000000025507
E01001786,37.93900095721604
E01001787,43.419999429547225
E01001788,42.474999720267554
E01001789,27.672999999994314
E01001790,51.9609492726435
E01001791,32.22705076084729
E01001792,32.72895910211988
E01001793,24.873040844848198
E01001794,26.492000000005838
E01001795,31.45200000004635
E01001796,28.42700000000046
E01001798,46.436869751196596
E01001799,26.539000010210007
E01001800,39.14999999997155
E01001801,31.423000017485087
E01001802,33.52199993999267
E01001803,15.695000000024384
E01001804,26.465957785551215
E01001805,27.221999946405624
E01001806,29.992000316940864
E01001807,29.103999999978637
E01001808,30.857000000009116
E01001809,26.651999999997553
E01001811,48.579999423521
E01001812,29.84204225537042
E01001813,48.47599996802053
E01001814,32.728999999972
E01001815,36.75799937813615
E01001816,25.205999999998443
E01001819,27.87900000004933
E01001820,41.026999999993514
E01001821,43.17299999993408
E01001822,45.667035021662954
E01001823,28.31499993427364
E01001824,33.87000000002792
E01001825,26.91999999999189
E01001826,34.24999999998299
E01001827,36.87400000005047
E01001828,34.20000000003142
E01001829,16.47700000002186
E01001830,32.42499999997619
E01001831,29.17799999998838
E01001832,28.103000000037216
E01001833,31.832000000026316
E01001834,30.766000000002062
E01001835,21.31300000000065
E01001836,26.181999999994137
E01001837,17.083000039434417
E01001838,46.391999999973436
E01001839,38.77199816743031
E01001840,40.00800174002805
E01001841,31.69599983618812
E01001842,39.52400018608322
E01001843,32.022000000000595
E01001844,26.949000000057435
E01001845,50.98500016377468
E01001846,46.73499977988713
E01001847,56.2609999999318
E01001848,39.88400000006371
E01001849,34.10399954236051
E01001850,42.961000031614454
E01001851,13.267000000037475
E01001852,16.76200000002526
E01001853,20.790999999983143
E01001854,19.308000000021647
E01001855,18.446000000004208
E01001856,31.548999999945753
E01001857,39.96700000003584
E01001858,30.6750000000313
E01001859,20.235999999970684
E01001860,31.870000000036267
E01001861,30.19199999997155
E01001862,32.679000000023166
E01001863,18.964000000034297
E01001864,28.795000000013616
E01001865,13.6390000000316
E01001866,14.10400000006375
E01001867,13.67799999999551
E01001868,35.86499999989567
E01001869,14.292000000063792
E01001870,16.89200006048417
E01001871,12.278000000024518
E01001872,15.604999999985719
E01001873,22.705000000013293
E01001875,33.54399998326078
E01001876,37.34500000005531
E01001877,33.330000427292056
E01001878,34.75099999998351
E01001879,22.55400000000436
E01001880,21.13999999999212
E01001881,14.93700000004514
E01001882,13.532000000006216
E01001883,23.377999987740328
E01001884,25.958000000027134
E01001885,50.62699999991341
E01001886,25.87299999996866
E01001887,23.24600000004922
E01001888,10.795029316447573
E01001889,19.90800134685509
E01001890,13.674999992078565
E01001891,11.440000170341243
E01001892,28.410999999956502
E01001893,33.790999944374036
E01001894,30.44699389228863
E01001895,19.52399999998502
E01001896,22.0430000000042
E01001897,15.456993157961378
E01001898,22.22200409634966
E01001899,43.24400608003507
E01001900,36.34800000690074
E01001901,10.834000000009391
E01001902,15.690000000017085
E01001903,25.55200000001265
E01001904,9.473000000022955
E01001905,7.147000000006587
E01001906,9.619000000012479
E01001907,11.550999999993818
E01001908,17.008000000025415
E01001909,22.51000000003694
E01001910,18.414019953313527
E01001911,34.64800000001368
E01001912,35.51500000004145
E01001913,10.7929786733689
E01001914,19.977000000012993
E01001915,12.9380000014381
E01001916,6.849029810068211
E01001917,15.581970597840842
E01001918,10.542000000010347
E01001919,8.626000000769135
E01001920,31.102000000023416
E01001921,19.082000000015885
E01001922,12.078000000025806
E01001923,17.63499997701363
E01001924,9.181000000007831
E01001925,9.021000000015468
E01001926,6.578000000003468
E01001927,9.46800000002044
E01001928,20.5840000000167
E01001929,12.281000000010915
E01001930,31.034000295558606
E01001931,18.488999590862612
E01001932,25.92000279453385
E01001933,20.872001549391847
E01001934,23.794970229055608
E01001935,16.976000000014658
E01001937,13.307000000026404
E01001938,27.47800003239913
E01001940,34.77299999998791
E01001941,30.224000031179344
E01001942,24.159000000012345
E01001943,33.03399574138491
E01001944,43.021004287320984
E01001945,25.10100000000143
E01001946,21.95499326877518
E01001947,37.61399999987336
E01001948,14.586000000005741
E01001949,8.026000000004908
E01001950,9.705000000057625
E01001951,17.388999999987192
E01001952,15.714999999991912
E01001953,22.092000000049193
E01001954,27.358001134985557
E01001955,37.98588598982344
E01001956,27.28400000000678
E01001957,38.79703829045956
E01001958,38.66599999995703
E01001959,40.08399998572799
E01001960,18.410999906335697
E01001961,41.840112946597216
E01001962,15.503000000011955
E01001963,8.600000000012669
E01001964,14.801000000033294
E01001965,11.265999999983354
E01001966,13.306000000011876
E01001967,8.872000000000606
E01001968,11.166000000007969
E01001969,27.03700000000058
E01001970,26.984000000025215
E01001971,37.85799999998833
E01001972,26.38399999642067
E01001973,18.289000000016532
E01001974,19.4940000000208
E01001975,21.262000000013394
E01001976,37.87700000004766
E01001977,41.12799999999899
E01001978,40.39100018614133
E01001979,41.4790000000494
E01001980,28.46000000005396
E01001981,29.70000000001062
E01001982,32.0200000000131
E01001983,27.61699999998731
E01001984,19.562002596466602
E01001985,10.006999955492086
E01001986,12.447000000006101
E01001987,9.49700025493966
E01001988,16.053000000005568
E01001989,14.78900000001121
E01001990,15.634999999995042
E01001991,14.980000000005742
E01001992,7.588000000009037
E01001993,6.706999789234465
E01001994,10.117000000006293
E01001995,26.16099999999135
E01001996,9.706000000011073
E01001997,14.708000000003148
E01001998,17.544000653208794
E01001999,26.637984111024156
E01002000,18.695000000007656
E01002001,20.743999999990404
E01002002,38.66400005666132
E01002003,36.813975734719605
E01002004,18.370043136112226
E01002005,16.074999999987398
E01002006,15.629000455501624
E01002007,11.80599999999972
E01002008,9.139000000004742
E01002009,12.302000000003263
E01002010,20.127999999992237
E01002011,21.45000000001452
E01002013,12.13200000000968
E01002014,21.567002605431668
E01002015,26.27800000002209
E01002016,21.588999999993646
E01002017,23.523000000021145
E01002018,26.66600000001497
E01002019,7.683000000021221
E01002020,17.15700000001561
E01002021,10.351000000008929
E01002022,14.39500021078161
E01002023,15.478000000003895
E01002024,17.848000000006476
E01002025,7.925000000006288
E01002026,46.325004634131346
E01002027,29.94900000000892
E01002028,27.129000000028785
E01002029,36.319995329860724
E01002030,21.725999846858635
E01002031,33.19702357229989
E01002032,37.49200000001364
E01002033,38.4530001355901
E01002034,51.42099999414035
E01002036,55.02999999998085
E01002037,44.89700640255339
E01002038,46.598999999984265
E01002039,55.410993975131824
E01002040,46.3520060962695
E01002041,37.97200000000439
E01002042,18.69600000004484
E01002043,27.37399999998167
E01002044,23.921000057180322
E01002045,28.26100000003317
E01002046,31.660000000042615
E01002047,23.268999999988218
E01002048,25.21297254928181
E01002049,31.40799999999275
E01002050,23.366031395251376
E01002051,36.52500068896127
E01002052,28.14099999999274
E01002053,36.00900000002749
E01002054,36.76099999994748
E01002055,23.337967915859426
E01002056,29.03099966196636
E01002057,22.79200033570796
E01002058,24.777000314862264
E01002059,21.230000000012655
E01002060,11.9299999999907
E01002061,14.120000000004397
E01002062,15.762000000035005
E01002063,21.851000000013457
E01002064,30.894000000020686
E01002065,27.62299986307943
E01002066,47.92996379716434
E01002067,39.98700006031485
E01002068,31.662999847942608
E01002069,39.95700366595307
E01002070,26.19999619206917
E01002071,53.25300000002021
E01002072,35.99100000001738
E01002073,39.358000081744244
E01002074,40.30498539005311
E01002075,33.970993615912526
E01002076,33.272998809320434
E01002077,37.88401455921799
E01002078,34.31599907829887
E01002079,26.302999833307222
E01002081,45.49103336933401
E01002082,64.67700000002466
E01002083,17.72400000002534
E01002084,27.171000000007115
E01002085,28.23700000001731
E01002086,33.01900000004886
E01002087,35.34199999999213
E01002088,24.185000000052646
E01002089,46.96099999992478
E01002090,39.5010000000009
E01002091,41.38400000003495
E01002092,35.88700000001275
E01002093,46.88900000001989
E01002094,41.188000000028644
E01002095,46.91900000005534
E01002096,43.30300000003821
E01002097,42.16899999996347
E01002098,21.989000032149935
E01002099,40.47199999998952
E01002100,33.80899999999453
E01002101,21.555000000013433
E01002102,28.0790000000323
E01002103,25.59800000001016
E01002104,25.485000000009304
E01002105,27.985999999995048
E01002106,10.431000000004099
E01002107,6.40399923179115
E01002108,8.474999999997474
E01002109,9.025000000006221
E01002110,7.616000008776298
E01002111,14.888999999999314
E01002112,6.324999999142982
E01002113,15.928000000008932
E01002114,21.757000000007878
E01002115,12.933000000002618
E01002116,8.590000000005139
E01002118,18.652999993261634
E01002119,19.348000021395713
E01002120,31.64800000000733
E01002121,11.81599994237361
E01002122,15.64600000000462
E01002123,17.05200006652121
E01002124,14.393999999999403
E01002125,15.475999998860676
E01002127,13.277999983191386
E01002128,17.804999786625018
E01002129,17.895037236997872
E01002130,24.583975105410953
E01002131,28.703999834709318
E01002132,9.260000827025024
E01002133,33.05900031225444
E01002134,9.184000003414468
E01002135,15.159999994540543
E01002136,12.828000000010944
E01002137,4.692999171603845
E01002138,17.467999999991225
E01002139,30.758999999979245
E01002140,18.298000000025613
E01002141,15.108000000002628
E01002142,14.391000000001444
E01002143,19.970999999998885
E01002144,13.848000050443614
E01002145,15.780999983311244
E01002146,3.58500000000442
E01002147,8.81399999999901
E01002148,10.409000000007964
E01002149,4.584999999998143
E01002150,10.747999999994292
E01002151,34.10499999998438
E01002152,6.412000000000935
E01002153,5.724000021566915
E01002155,6.903000000003481
E01002156,6.9230000000024035
E01002157,10.935000000005195
E01002158,6.038000000002025
E01002159,12.95499999999694
E01002160,13.132000071940675
E01002161,14.683000000008779
E01002162,17.755999906627512
E01002163,11.16200000001765
E01002164,8.835000000017937
E01002165,14.601999999998776
E01002166,13.324999999994803
E01002167,20.30400000000677
E01002168,26.025000000011612
E01002169,18.139999696870962
E01002170,16.493000000002148
E01002171,11.431000000009151
E01002172,12.818000003233978
E01002173,13.645000000006249
E01002174,10.279000000014712
E01002175,11.584000000007235
E01002176,12.91400000000969
E01002177,13.93100000000985
E01002178,10.016000000009052
E01002179,21.12000357198546
E01002181,12.44600550254009
E01002182,14.67199994697421
E01002183,19.148000051450538
E01002184,18.564988302786873
E01002185,30.630999999978794
E01002186,18.625000000024382
E01002187,12.416000000011865
E01002188,3.1810000000048873
E01002189,5.666000000005104
E01002190,6.1590000000081595
E01002191,6.486000000005802
E01002192,6.662000000007188
E01002193,10.972999999996187
E01002194,5.407000000005532
E01002195,5.729999999999373
E01002196,5.375999999998856
E01002197,11.995999999991847
E01002198,13.234999999996644
E01002199,10.429000000011312
E01002200,15.948017182346012
E01002201,9.749000000005061
E01002202,18.33498281767579
E01002203,13.064000773482082
E01002204,13.985999892995183
E01002206,14.258000101006937
E01002207,11.84399999999423
E01002208,4.9580000000077815
E01002209,9.945995075852412
E01002210,8.478000000006656
E01002211,27.334985136904542
E01002212,19.735000000009506
E01002214,18.34900000000654
E01002215,26.80800000001005
E01002216,12.222000000013189
E01002217,32.66201471422259
E01002218,16.56600000000727
E01002219,20.3749999889126
E01002220,14.604000000002529
E01002221,16.888000000018636
E01002222,13.151000000001925
E01002223,14.248000000011608
E01002224,23.5990000000082
E01002225,6.973999994575239
E01002226,13.900999958477783
E01002227,38.18600029455363
E01002228,13.790999718649925
E01002229,20.3400000000067
E01002230,10.441000000021358
E01002231,22.42700000000095
E01002232,19.698996369085336
E01002233,24.84899971151143
E01002234,18.86700029436438
E01002235,27.97000000001092
E01002236,18.005003595145013
E01002237,20.044999885444668
E01002238,11.151999999130524
E01002239,9.138006839256342
E01002240,20.176000066982866
E01002241,21.920998147524774
E01002242,8.357000000000806
E01002243,30.32100000001166
E01002244,19.029000000021718
E01002245,17.892000000009244
E01002246,14.682000000006015
E01002247,19.95499930464664
E01002248,21.285999795372994
E01002250,21.587000000020172
E01002251,24.492999999986985
E01002252,10.370000000003238
E01002253,2.453000000001179
E01002254,3.323000000005945
