LSOA21CD,IMD SCORE_weighted
E01001122,8.971649492942975
E01001123,8.788383884712841
E01001124,4.39247976957467
E01001125,9.005503906390667
E01001126,8.274075589103797
E01001127,8.292535326906808
E01001128,36.71273550932926
E01001129,5.451115730180424
E01001130,48.173711631707825
E01001131,12.95512375438448
E01001132,9.243789991885864
E01001133,10.565235195464842
E01001134,12.114810996269467
E01001135,7.558682807903429
E01001136,36.002192248658815
E01001137,29.848262743380044
E01001138,21.662381100324964
E01001139,19.172811915625875
E01001140,22.949420492545713
E01001141,30.857383067999717
E01001142,18.50301373967276
E01001143,29.964567220636344
E01001144,38.890805170774335
E01001145,49.39882356578093
E01001146,22.783413200511298
E01001147,30.01362238005187
E01001148,23.38525964718543
E01001149,18.728902318333454
E01001150,20.23244617864411
E01001151,37.740053871393464
E01001152,33.92265350111494
E01001153,23.30843777333663
E01001154,29.75285075425254
E01001155,45.23624571622854
E01001156,29.746951581154114
E01001157,21.973494212892493
E01001158,23.824540753939257
E01001159,20.57640494730975
E01001160,16.536360292784497
E01001161,45.2055353090753
E01001162,27.97877329602572
E01001163,20.08591180565135
E01001164,27.419195261952666
E01001165,21.460583370909415
E01001166,29.8440408498161
E01001167,22.233154227304073
E01001168,19.41953604260298
E01001169,33.361782792533425
E01001170,36.974684667344626
E01001171,27.407373492542213
E01001172,42.408214821873685
E01001173,25.134545276772723
E01001174,20.055547446958265
E01001175,25.866592117788542
E01001176,24.288364112776314
E01001177,31.050932153435486
E01001178,35.91631449722045
E01001179,19.274822105723807
E01001180,22.23318541669333
E01001181,37.651591714409754
E01001182,16.34297035432165
E01001183,22.708129848667692
E01001184,16.278920842801185
E01001185,23.39961015476344
E01001186,29.457281974454183
E01001187,28.149210664073028
E01001188,30.917198887669976
E01001189,15.534458974287777
E01001190,23.091463982338855
E01001191,32.95483788912671
E01001192,34.744050929589235
E01001193,42.43952486424639
E01001194,19.80748721882159
E01001195,16.68917208380336
E01001196,46.15803377806696
E01001197,25.78844574519548
E01001198,20.143525980132658
E01001199,21.86440550052465
E01001200,20.013654118124474
E01001201,24.39955165030823
E01001202,36.35856394257285
E01001203,34.67309193323635
E01001204,13.786969837509337
E01001205,34.02983823496124
E01001206,51.17692968847332
E01001207,16.966246595970006
E01001208,14.295866520302098
E01001209,8.674269890790587
E01001210,49.93009364442266
E01001211,14.47600387862475
E01001212,17.482211053503264
E01001213,31.132168170143306
E01001214,21.290289936822585
E01001215,34.87961110426193
E01001216,26.30762602130976
E01001217,18.586788366581988
E01001218,36.57051363079135
E01001219,46.47586297949139
E01001220,60.682116968216135
E01001223,14.994355781261099
E01001224,10.351459415774038
E01001225,24.228989045285317
E01001226,16.476992218873395
E01001227,11.359463472249862
E01001228,16.0698947694012
E01001229,28.30731326460642
E01001230,21.687505513010326
E01001231,13.829867730163278
E01001232,22.296735704105785
E01001233,21.34788490082453
E01001234,24.633983423417813
E01001235,20.54573518352883
E01001236,21.174234033531274
E01001237,20.70437170735463
E01001239,33.480177344728794
E01001240,22.861061755298305
E01001241,25.29865038435182
E01001242,24.492967212296215
E01001243,27.578868921519817
E01001244,37.78129053025019
E01001245,24.85503592792999
E01001246,30.46940530067999
E01001247,24.62373928116829
E01001248,20.02703689616271
E01001249,47.71703613495765
E01001250,40.892852725030345
E01001251,20.730698382233122
E01001252,28.785053313850476
E01001253,21.067604485429896
E01001254,16.443377695683107
E01001255,16.09432127633632
E01001257,49.0239690166987
E01001258,17.313180003871818
E01001259,23.239236991138718
E01001260,22.80074100433059
E01001261,31.694550540814365
E01001262,33.656052666774194
E01001263,38.34193867324206
E01001264,30.56827813028054
E01001265,24.796483730987365
E01001266,18.757943508020368
E01001267,32.385509706598434
E01001268,17.775858047180783
E01001269,11.637592620797115
E01001270,14.964587137370705
E01001271,20.195404505120305
E01001272,17.218297846052035
E01001273,9.642292408623135
E01001274,9.475833535521375
E01001275,22.843196956781096
E01001276,19.970042398435464
E01001277,17.680821804999663
E01001278,20.56173241717904
E01001279,7.5437193479818765
E01001280,11.486242188645198
E01001281,6.96304158033007
E01001282,32.55534520877098
E01001283,36.393913130110384
E01001284,14.892562947618368
E01001285,21.335067075628405
E01001286,21.63170802985949
E01001287,32.06734783062425
E01001288,15.775392672131368
E01001289,17.89743923580051
E01001290,15.678899338476912
E01001291,22.00419364694158
E01001292,16.062261032779265
E01001293,20.98591921482508
E01001294,22.601905161391937
E01001295,16.88283784304415
E01001296,24.847790466858257
E01001297,25.704282034358826
E01001298,27.867950325967534
E01001299,7.458975646493044
E01001300,9.891428166633766
E01001301,21.517595758440443
E01001302,13.203875087347692
E01001303,9.153815880254424
E01001304,14.82648028426531
E01001305,8.458245079075176
E01001306,9.020367839583962
E01001307,12.35207469157151
E01001308,13.84196723305466
E01001309,16.53285905061256
E01001310,19.59397583454956
E01001311,33.631721149501544
E01001312,14.80917168888728
E01001313,14.219885705112585
E01001314,13.798538987466014
E01001315,20.425769882823428
E01001316,43.91224014835664
E01001317,30.856349007050365
E01001318,38.99945640674385
E01001319,16.751607526307676
E01001320,40.99868123592223
E01001321,23.629790632566273
E01001322,20.464029342127986
E01001323,27.09088684432194
E01001324,32.02662226518943
E01001325,28.264504457858436
E01001326,38.79439202834011
E01001327,31.35458689762164
E01001328,40.055465783376626
E01001329,26.557340517202412
E01001330,50.72753637310691
E01001331,44.40857038562263
E01001332,43.26326381761445
E01001333,55.32014326859494
E01001334,53.78021560361339
E01001335,21.031483371000647
E01001336,25.64178473119928
E01001337,44.93044977202848
E01001338,34.805127328569284
E01001339,37.09718346769503
E01001340,52.776928268616636
E01001341,15.41093143239757
E01001342,15.42482868629917
E01001343,13.967966288789501
E01001344,21.332346557203547
E01001345,19.77440495427932
E01001346,14.146161081285046
E01001347,15.677393058046539
E01001348,18.96077307490312
E01001349,35.827795162020905
E01001350,18.009287977873054
E01001351,32.5284738529951
E01001352,16.002101394926633
E01001353,23.1717545714552
E01001354,19.052309485400517
E01001355,21.43447709499162
E01001356,44.590112089075376
E01001357,36.294152635816346
E01001358,40.70135235843825
E01001359,28.075116557739697
E01001360,29.371207548925426
E01001361,48.35570815521239
E01001362,29.639736667765746
E01001363,24.882621270513344
E01001364,40.22274207983895
E01001365,27.717799384780907
E01001366,30.83824073263085
E01001367,41.34190827311258
E01001368,28.881279020314825
E01001369,32.935822897659065
E01001370,26.8540034259813
E01001371,35.91359861375751
E01001372,33.33040040648323
E01001373,29.078184904565408
E01001374,15.563266992908025
E01001375,8.207146011291776
E01001376,26.95447821272281
E01001377,9.997875325487204
E01001379,8.147505378560306
E01001380,11.679660401744888
E01001381,24.88845069154201
E01001382,8.819430963394261
E01001383,14.856312549057975
E01001384,12.076429536426977
E01001385,10.253529716721657
E01001386,10.42360738822848
E01001387,20.444124645010305
E01001388,43.2262419676336
E01001389,24.994972125450364
E01001390,14.92890957608124
E01001391,33.9530492350606
E01001392,13.354907720819503
E01001393,24.109930391942008
E01001394,33.14045098184711
E01001395,37.78136139796913
E01001396,26.663685116945143
E01001397,28.838544811084738
E01001398,6.331103465740154
E01001399,10.36012629131068
E01001400,7.61446356466618
E01001401,9.810386471512077
E01001402,12.273001336064706
E01001403,17.96135622180855
E01001404,24.654854313492446
E01001405,12.304154727062544
E01001406,20.894471068114253
E01001407,23.66560037479889
E01001408,14.938405497287265
E01001409,32.21302006003917
E01001410,44.91411936832518
E01001411,14.266530126699573
E01001412,27.758699843436094
E01001413,6.601726118280532
E01001414,38.56226321234614
E01001415,12.803303462671648
E01001416,6.290111514557097
E01001417,6.333216410649628
E01001418,20.122684725785714
E01001419,15.88548115404414
E01001420,24.671670999637097
E01001421,24.29807998119841
E01001422,6.135253836746003
E01001423,26.428921819193977
E01001424,58.932351328282365
E01001425,55.79332109710602
E01001426,42.43999520410795
E01001427,53.09892996019811
E01001428,39.95614339007705
E01001429,54.37467827428551
E01001430,53.387120895627106
E01001431,47.97942845221675
E01001432,48.38928370381045
E01001433,35.85879641304851
E01001434,26.21585373707697
E01001435,23.49239147873611
E01001436,21.797592754371248
E01001437,36.30817080524529
E01001438,30.879248610373985
E01001439,45.42082049481054
E01001440,30.66313485616715
E01001441,40.826690244398264
E01001442,39.37109619765801
E01001444,23.838935417242713
E01001445,31.645512865054993
E01001446,24.158472132142453
E01001447,40.39118598429554
E01001448,28.853445142784995
E01001449,27.08185701477857
E01001450,19.48141816771328
E01001451,12.931416122420874
E01001452,9.37771146916827
E01001453,6.056934670974537
E01001454,7.359027555086546
E01001455,9.519553250644435
E01001456,4.615675102815821
E01001457,11.068292338989199
E01001458,54.10587000008559
E01001459,23.280714723537862
E01001460,36.6115034986015
E01001461,39.29864691747107
E01001462,30.332147159353315
E01001463,21.496463095021326
E01001464,35.698963449835475
E01001465,26.186152001652324
E01001466,29.625857530871883
E01001467,30.479862061063237
E01001468,23.419503008112258
E01001469,19.99760027047679
E01001470,8.578713876918298
E01001471,17.77272978492067
E01001472,13.92468338371057
E01001473,18.542542352740856
E01001474,10.911614036054411
E01001475,6.110284245627351
E01001476,24.179914688510486
E01001477,34.91715360459401
E01001478,24.724802926305514
E01001479,32.12931679456492
E01001480,25.83015933132746
E01001481,26.35721325787034
E01001482,34.05006693529978
E01001483,48.12917058394554
E01001484,23.228598128809715
E01001485,42.188454372422285
E01001486,39.90584308791271
E01001487,35.4212879690173
E01001488,25.202829037896773
E01001489,33.958841554504744
E01001491,33.746775989801236
E01001492,36.37933789993388
E01001493,29.42854621591047
E01001494,17.987642913096273
E01001495,16.32740918694008
E01001496,14.37779549027994
E01001497,29.681629366282518
E01001498,20.860678087315165
E01001499,22.819456859566422
E01001500,27.214792321372585
E01001501,28.09095443472026
E01001502,26.828853511488294
E01001503,27.72658729622639
E01001504,36.72410065989709
E01001505,32.201329159803684
E01001507,42.606186497327016
E01001508,31.671409116346986
E01001509,35.01211178654316
E01001511,21.212793977892286
E01001512,21.296763153464052
E01001513,31.25900614443415
E01001514,21.619447919068975
E01001515,34.59333211970204
E01001516,31.497097707079746
E01001517,54.55261405166548
E01001518,19.707483388800238
E01001520,15.59409794445527
E01001521,10.116186850130607
E01001522,12.900652103356283
E01001523,6.747810569903604
E01001524,17.540280963972904
E01001525,19.645976998392303
E01001526,7.591490348821395
E01001527,17.20997432996067
E01001528,41.25496070918859
E01001529,37.820899231214035
E01001530,20.840460248545163
E01001531,9.564971142810133
E01001532,8.67658876610121
E01001533,5.877295151243792
E01001534,15.678260843564255
E01001535,14.06860082741745
E01001536,17.040669330893326
E01001537,14.631862934388325
E01001538,9.315134856727918
E01001539,13.15843759811365
E01001540,13.399615466252376
E01001541,8.44383074820975
E01001542,19.763189161616225
E01001543,10.506987810385715
E01001544,10.031538853796182
E01001545,48.70986934450544
E01001546,24.748074803097868
E01001547,30.527286025486312
E01001548,33.49313642323496
E01001549,45.0331463034144
E01001550,29.84963064300801
E01001551,40.477916638957524
E01001552,22.608994622339882
E01001553,45.233653600712216
E01001554,51.39855466784027
E01001555,37.280742547212256
E01001556,20.57727881850688
E01001557,32.46804814599489
E01001558,52.343197759681416
E01001559,45.801218454973736
E01001560,32.23968794804362
E01001562,41.28880187904472
E01001563,19.178215233618275
E01001564,13.108188796832142
E01001565,16.061457295847347
E01001566,17.690796310523833
E01001567,6.487113625774623
E01001568,8.727204443148722
E01001569,16.381200397345424
E01001570,17.95684417541695
E01001571,27.222652116009076
E01001572,23.980833238797388
E01001573,22.835040964924783
E01001574,50.42171072527232
E01001575,45.521950912123636
E01001576,50.57711813558168
E01001577,48.194353428300474
E01001578,34.471659186702546
E01001579,34.70342343577124
E01001580,18.292078105871965
E01001581,26.20558606404839
E01001582,32.66652695308942
E01001583,19.940738637816946
E01001584,14.223241452015214
E01001585,17.40844180470302
E01001586,31.299320325709093
E01001587,19.754415922744325
E01001588,36.36192365645069
E01001589,38.22666584247257
E01001590,24.67497972086925
E01001591,43.98735087033195
E01001592,20.592400871906957
E01001593,17.95246555902347
E01001594,53.47485760586119
E01001595,39.50692669172353
E01001596,11.942743322736247
E01001597,19.116755962457997
E01001598,15.731519324871286
E01001599,23.832215097608632
E01001600,17.827918104505038
E01001601,15.365820232526154
E01001602,36.37359851526713
E01001603,39.682454685253056
E01001604,14.135845802062862
E01001605,10.546924820269455
E01001606,10.136048971306076
E01001607,15.344855592233168
E01001608,13.584498242832295
E01001609,28.653954532361503
E01001610,12.974929889615131
E01001611,22.401766619127937
E01001613,29.132143227282477
E01001614,10.123664358003504
E01001615,23.263016979578353
E01001617,18.224960779999037
E01001618,33.30048835344571
E01001619,18.17503077101905
E01001620,40.181520042837356
E01001621,40.78847390727746
E01001623,32.034149588121416
E01001624,27.105807424126795
E01001625,41.646013460934974
E01001629,50.47709858240731
E01001631,50.61918336535455
E01001632,27.35827455531196
E01001633,39.454383796707354
E01001634,52.54281811373912
E01001635,28.52597342675797
E01001636,27.549808603174473
E01001637,37.42557218162659
E01001638,39.249863953954986
E01001641,24.75308093002291
E01001642,17.72224691067315
E01001644,23.434847146241612
E01001645,30.088970916328307
E01001646,24.575056691628077
E01001647,25.719594232313742
E01001648,23.481932175926428
E01001649,39.03319606117989
E01001650,38.24311071523252
E01001651,46.18474481512105
E01001652,24.92551039408107
E01001653,42.27911391723873
E01001654,43.99193769938304
E01001655,47.6935991066539
E01001656,19.66809509692818
E01001657,19.53932652329433
E01001658,24.50790126477425
E01001659,29.55333967059612
E01001660,36.78087429041535
E01001661,37.671881158588036
E01001664,26.93331879265772
E01001665,22.108925739119215
E01001666,25.980243465672142
E01001669,39.8916308439929
E01001671,26.782881541281647
E01001672,28.77703022215271
E01001673,43.58567949325833
E01001674,30.123182963369967
E01001675,34.34694327884966
E01001676,35.305928453768864
E01001677,28.640925450368787
E01001678,18.475288112538884
E01001679,19.237177056047216
E01001680,11.926058500149455
E01001681,25.96801465818495
E01001682,23.264437348030974
E01001683,27.73403091865879
E01001684,31.242047662400253
E01001685,22.889761750526294
E01001686,34.19475319320295
E01001687,39.293968880167895
E01001688,26.66948561019422
E01001690,47.54644636722388
E01001692,41.13628257996242
E01001693,55.52867992479264
E01001694,41.26753600890788
E01001695,45.019287693155654
E01001696,52.5634297488592
E01001697,44.02994394230869
E01001698,52.56100237163623
E01001699,36.16988583034734
E01001700,44.408144023423006
E01001701,34.72780400157468
E01001702,54.95656643418555
E01001703,57.59420071018314
E01001704,32.88370498803454
E01001705,55.98187456941218
E01001708,24.04301330814522
E01001710,51.59258728989329
E01001712,56.73348916308252
E01001714,47.33892129260346
E01001715,36.608582866341806
E01001716,56.16682929745082
E01001717,28.950559998753096
E01001718,30.351446494735352
E01001719,40.91966669569048
E01001720,26.96401285947972
E01001722,45.2588084140959
E01001723,27.84014624346459
E01001724,32.88432013695191
E01001725,39.330269878619376
E01001726,42.831645114889284
E01001727,26.905368752985428
E01001728,47.19321542728194
E01001729,55.28501423053549
E01001730,56.899493085411294
E01001731,42.1387010431669
E01001732,51.88811653247229
E01001733,32.94045657785457
E01001734,51.16213835359503
E01001735,42.460579886568055
E01001736,29.206983958081377
E01001737,26.635877499524256
E01001738,31.89734629485595
E01001739,32.428916230862576
E01001740,46.86401660584627
E01001741,23.166640225718698
E01001742,38.691941705880566
E01001744,40.38347662939501
E01001745,57.84856125122073
E01001746,46.82005923882014
E01001747,39.92992330952563
E01001749,32.21775203951717
E01001750,43.010228272377816
E01001751,23.030695382165224
E01001753,45.69324004846076
E01001755,48.761472417991286
E01001756,33.47396031522756
E01001757,44.79577213898797
E01001758,49.52170904540627
E01001759,45.28321016900713
E01001760,46.17136859029551
E01001761,50.574010338290584
E01001762,41.13293343152763
E01001763,40.309842921827865
E01001764,43.86923291995178
E01001765,55.74356157542503
E01001767,43.98894541609892
E01001768,32.87046947940991
E01001769,35.30372700267442
E01001770,59.134157414858315
E01001772,48.93814075872261
E01001773,50.4785879762258
E01001774,41.58941305069884
E01001775,60.08344053342762
E01001776,58.398123798024095
E01001777,54.83107628448868
E01001780,59.034824891310876
E01001781,56.39850903050771
E01001783,62.99084715958865
E01001784,53.01118039396251
E01001785,37.041298429924026
E01001786,36.6214981651615
E01001787,49.953903844025355
E01001788,48.37790394753283
E01001789,41.34519494041476
E01001790,49.662687740723236
E01001791,41.79922217507243
E01001792,40.80341438888126
E01001793,32.23644176585228
E01001794,35.906430375650096
E01001795,40.69435664053252
E01001796,43.02873426232823
E01001798,42.784104822217955
E01001799,33.44076229353934
E01001800,45.59110647041837
E01001801,38.81934123843989
E01001802,43.03819470761532
E01001803,25.293664180008903
E01001804,39.86283036425946
E01001805,28.322047960207268
E01001806,44.424632262760255
E01001807,40.16599301302409
E01001808,37.78104394276598
E01001809,39.66741335463215
E01001811,54.781451583458
E01001812,44.858011253275805
E01001813,57.475291537414606
E01001814,36.433786990323426
E01001815,50.7357550529951
E01001816,33.60160649359929
E01001819,40.7355550504177
E01001820,49.81151412577303
E01001821,53.300620968144635
E01001822,46.16463958232583
E01001823,34.01081419453987
E01001824,46.43086649962075
E01001825,31.176312929532976
E01001826,42.66028207135131
E01001827,46.979094142928496
E01001828,42.03461914452288
E01001829,25.36778460850369
E01001830,42.69552614637258
E01001831,38.074782078538334
E01001832,39.493070774800806
E01001833,50.623756494437586
E01001834,36.22269386273095
E01001835,26.56452670759455
E01001836,38.40282658331615
E01001837,24.273637356661816
E01001838,57.55325593489246
E01001839,47.49606370189908
E01001840,53.65679536869881
E01001841,40.38523935686702
E01001842,46.58436930554215
E01001843,38.7603367629738
E01001844,39.31698842896444
E01001845,48.37286681081796
E01001846,57.481448811676024
E01001847,65.35225979009576
E01001848,51.883658122772
E01001849,44.56825543242118
E01001850,53.06627316862524
E01001851,15.484142472892387
E01001852,22.175508522541296
E01001853,20.978047712700196
E01001854,25.40696660196504
E01001855,21.104379603943727
E01001856,36.539054216244296
E01001857,48.549565468173604
E01001858,35.5383745516143
E01001859,25.017363567075797
E01001860,42.064258876188084
E01001861,35.7876649326463
E01001862,38.115079818407374
E01001863,23.910298890012566
E01001864,29.636667088371844
E01001865,22.64765665262908
E01001866,18.300194766785918
E01001867,19.887568560981194
E01001868,40.65478544861646
E01001869,16.468844792970767
E01001870,23.763523564953076
E01001871,14.34288737715263
E01001872,22.395658597528268
E01001873,29.549005787389362
E01001875,43.76325287767066
E01001876,45.71787767298372
E01001877,39.445634647534675
E01001878,38.627011635745305
E01001879,31.560621296682072
E01001880,27.339646173272868
E01001881,26.508452343000435
E01001882,17.793958793333044
E01001883,25.198194527355092
E01001884,31.48088645269775
E01001885,48.2828033011001
E01001886,32.101605680143464
E01001887,30.21254416388751
E01001888,12.391597732527696
E01001889,22.413803594067275
E01001890,17.921784397974594
E01001891,14.374679838530021
E01001892,33.01937990228085
E01001893,31.580585929576802
E01001894,32.298915116253866
E01001895,24.712414032099893
E01001896,25.179795005720994
E01001897,20.64232735830168
E01001898,35.89745098829393
E01001899,41.47498004622873
E01001900,29.269437932282074
E01001901,12.32619533869123
E01001902,22.44132237195355
E01001903,29.803184924692363
E01001904,18.143453894499984
E01001905,12.55004449680355
E01001906,17.21271862523495
E01001907,18.472192652434547
E01001908,21.433619536281324
E01001909,29.10136787760558
E01001910,23.632685158077656
E01001911,41.98842934686357
E01001912,38.10186491331027
E01001913,13.688066230889685
E01001914,25.889381174059007
E01001915,14.168385326051173
E01001916,9.870038453409867
E01001917,19.647763896013156
E01001918,18.17912573386422
E01001919,13.58974809640596
E01001920,37.10280081261838
E01001921,27.405950968975667
E01001922,15.671736428886534
E01001923,25.990378682665536
E01001924,13.410631851087455
E01001925,11.831783594267414
E01001926,11.49204401569659
E01001927,13.60667469520398
E01001928,40.04265193790149
E01001929,15.395838748378628
E01001930,29.291504988116067
E01001931,29.333417969685684
E01001932,35.07184569277241
E01001933,23.33641380382321
E01001934,27.8776327980439
E01001935,28.267119677634263
E01001937,18.065685686948587
E01001938,34.16384238764949
E01001940,31.876627602456324
E01001941,43.249339345813226
E01001942,32.742861766558356
E01001943,37.196524955097736
E01001944,42.142570208741915
E01001945,30.80726518080815
E01001946,23.944923547062913
E01001947,41.74634107306488
E01001948,13.237783387961345
E01001949,14.177163444826975
E01001950,12.286284924520967
E01001951,23.233160645291726
E01001952,22.00637656415331
E01001953,32.792048627863494
E01001954,28.921252325581566
E01001955,44.013150787512615
E01001956,25.179880631305345
E01001957,43.000688432836434
E01001958,49.15908416842089
E01001959,36.002034097858214
E01001960,22.013503549291734
E01001961,44.63588114912278
E01001962,22.336886459274126
E01001963,15.524855987691653
E01001964,24.69425178147944
E01001965,19.419275538357173
E01001966,16.793286404523084
E01001967,12.043385024843614
E01001968,19.302488054246172
E01001969,33.7360873339465
E01001970,40.5378747441239
E01001971,46.15410864936279
E01001972,32.61905904840677
E01001973,21.91172810391068
E01001974,27.260091324445273
E01001975,30.211443115435717
E01001976,46.5514551611824
E01001977,50.06802412431939
E01001978,54.22351966211112
E01001979,51.037529283007075
E01001980,47.45744591931479
E01001981,38.58772703208385
E01001982,36.72050810947671
E01001983,32.41017895537886
E01001984,23.4743900691454
E01001985,18.38683121099064
E01001986,17.42424901292175
E01001987,13.696450636759337
E01001988,26.26354248452665
E01001989,19.639844426090512
E01001990,24.20263050840685
E01001991,24.13146511352782
E01001992,10.801220738153546
E01001993,11.146180286283878
E01001994,13.583457903421113
E01001995,27.740912495344244
E01001996,18.949295456398062
E01001997,18.25411999624723
E01001998,32.910450232971925
E01001999,39.333849844075004
E01002000,29.883446133331667
E01002001,30.4468006760388
E01002002,39.3602034377408
E01002003,54.97053659465772
E01002004,31.065273692229976
E01002005,18.52306779532201
E01002006,15.681089370053455
E01002007,16.229454147342175
E01002008,10.58361299748289
E01002009,17.386441337292815
E01002010,23.073354758640928
E01002011,22.909767381738355
E01002013,20.517829117867638
E01002014,30.379655266688292
E01002015,34.895044126800684
E01002016,33.05036223622955
E01002017,32.04374511851639
E01002018,31.03806582480851
E01002019,15.624220145006595
E01002020,25.11640320663211
E01002021,15.708472467650184
E01002022,23.84756324126982
E01002023,17.32977174134908
E01002024,24.455112744912444
E01002025,12.31538655153066
E01002026,56.233929933596066
E01002027,40.340099266974136
E01002028,39.51649155200946
E01002029,48.18854751381694
E01002030,41.29743091928613
E01002031,45.652574118352504
E01002032,46.78492879531057
E01002033,42.97785190448111
E01002034,58.73233675438711
E01002036,49.883335731909135
E01002037,63.41282986853512
E01002038,59.397592871293966
E01002039,50.48126161464647
E01002040,48.11398391652422
E01002041,49.81627837509731
E01002042,34.1292913656934
E01002043,37.806473463938275
E01002044,39.05394172438092
E01002045,46.438587666151875
E01002046,55.19037933963518
E01002047,37.253316378436416
E01002048,41.65769118328866
E01002049,45.12753753787725
E01002050,24.620138209812506
E01002051,40.336746150422826
E01002052,33.741538185244465
E01002053,46.889020778354606
E01002054,51.73208914867664
E01002055,28.551322983271003
E01002056,41.880282107606476
E01002057,38.62879709729673
E01002058,34.078302254740045
E01002059,26.62565488415994
E01002060,20.243956784287953
E01002061,25.04281321797241
E01002062,26.892096056577177
E01002063,27.74990598862492
E01002064,39.290083437977614
E01002065,31.183775825568947
E01002066,49.55429389162509
E01002067,47.74486402212219
E01002068,44.137939062554075
E01002069,51.086702774692235
E01002070,32.492304623496366
E01002071,49.70063363320677
E01002072,52.30487068788761
E01002073,45.273455008479075
E01002074,46.265284116310525
E01002075,41.781606156842685
E01002076,41.93231614839428
E01002077,54.044148211952105
E01002078,40.312560343868874
E01002079,34.441377062641486
E01002081,64.4761620567806
E01002082,43.63843566485818
E01002083,30.9149821515161
E01002084,36.032578961175986
E01002085,41.163600599554684
E01002086,43.80152399479615
E01002087,42.54172849291016
E01002088,37.07520477316284
E01002089,55.721692962730394
E01002090,42.80028986845887
E01002091,57.60458949345962
E01002092,48.10877309993238
E01002093,51.27122850895095
E01002094,53.24238748139912
E01002095,52.42863375846782
E01002096,49.71619166121138
E01002097,44.2943128572102
E01002098,26.892539296210334
E01002099,49.216684642070554
E01002100,42.71148890955475
E01002101,35.453944983914816
E01002102,41.36991531366077
E01002103,35.95802059689396
E01002104,36.79143612061517
E01002105,36.651600203157734
E01002106,12.344175270115871
E01002107,10.862604668851755
E01002108,9.195930374171407
E01002109,8.153579965078617
E01002110,9.47315274383298
E01002111,14.789694443786695
E01002112,6.636852219094197
E01002113,15.425697812652347
E01002114,16.344021235770068
E01002115,11.55691845221905
E01002116,9.032567700379277
E01002118,17.005721725511155
E01002119,17.71000155571928
E01002120,31.228623495059754
E01002121,16.438247355260156
E01002122,13.417912348042845
E01002123,18.351545470388565
E01002124,14.803631239908533
E01002125,19.147906644570025
E01002127,14.185339921331066
E01002128,20.09469234772182
E01002129,22.063938140768244
E01002130,26.033714432457096
E01002131,25.40387784290174
E01002132,12.397435942817532
E01002133,30.064555666854194
E01002134,7.956499471586773
E01002135,16.02684583003952
E01002136,14.010024504502475
E01002137,6.353448493230798
E01002138,17.34477817272019
E01002139,33.54953836882408
E01002140,17.406760034403533
E01002141,14.132507593667818
E01002142,12.61966550110605
E01002143,21.854369585870394
E01002144,13.705243202831172
E01002145,21.679020063426233
E01002146,4.783772872442831
E01002147,7.812441703823925
E01002148,8.959020230552321
E01002149,4.250507381600274
E01002150,12.656542644835035
E01002151,35.793641660264974
E01002152,5.020002043350498
E01002153,4.918638607975903
E01002155,5.968072025030698
E01002156,5.397884764896253
E01002157,11.622407087920198
E01002158,5.828128174837725
E01002159,13.40017567140765
E01002160,12.307026773776892
E01002161,15.472594577866113
E01002162,15.497216522971415
E01002163,10.77396486603163
E01002164,10.368957753667031
E01002165,16.664396553937422
E01002166,15.167014290181799
E01002167,19.921185231244955
E01002168,27.29447066921786
E01002169,19.001042528588187
E01002170,18.119835870015947
E01002171,14.221312949056381
E01002172,13.741715675774952
E01002173,12.50711557238693
E01002174,10.79614796952324
E01002175,14.507724675164187
E01002176,11.448358074225544
E01002177,15.608060096124255
E01002178,9.975183270767818
E01002179,24.752414137992748
E01002181,12.112698673722134
E01002182,14.518295460295073
E01002183,18.805015819543804
E01002184,20.328181075084498
E01002185,33.289336602151785
E01002186,19.285338444626902
E01002187,11.875850103801481
E01002188,3.8645085471759395
E01002189,6.279354334492353
E01002190,5.7446877456059156
E01002191,7.0322561520238365
E01002192,8.803096380670732
E01002193,14.896002986270247
E01002194,6.011237559041952
E01002195,5.81824782616007
E01002196,4.441676330205056
E01002197,11.066412059040022
E01002198,14.32315298281473
E01002199,15.767087898798815
E01002200,15.981967863110688
E01002201,10.738262159908658
E01002202,23.132207944415814
E01002203,15.63326544360993
E01002204,14.101402919032466
E01002206,12.434893670986243
E01002207,9.904465783760939
E01002208,5.8694581020073135
E01002209,9.93714539131334
E01002210,11.811149835468534
E01002211,27.283928123177212
E01002212,22.970632292869215
E01002214,18.959805628762968
E01002215,24.49009883864791
E01002216,11.110167188447917
E01002217,42.33733725466259
E01002218,17.387458341799395
E01002219,17.03445890783042
E01002220,11.846857381461428
E01002221,17.547954153779532
E01002222,12.663132023731967
E01002223,13.854368671112201
E01002224,22.882489758136167
E01002225,6.834662838296137
E01002226,14.710634198308101
E01002227,38.673262269884944
E01002228,16.03870226429753
E01002229,21.17954397095147
E01002230,10.822037146878543
E01002231,20.364568503664017
E01002232,20.406548422506287
E01002233,25.218336441788477
E01002234,22.836960124300496
E01002235,30.66870912174161
E01002236,25.07347946274777
E01002237,21.387940214181587
E01002238,13.428579590250552
E01002239,8.34334677162973
E01002240,20.313795225542968
E01002241,16.955869607765933
E01002242,8.704171384369548
E01002243,29.902438564176173
E01002244,16.77880648213929
E01002245,19.209170956164353
E01002246,11.864980114073257
E01002247,17.410633137177083
E01002248,23.223362024848274
E01002250,17.859158441764098
E01002251,28.6040594223714
E01002252,8.87245615990186
E01002253,3.9741791073806123
E01002254,3.0483453705797077
E01002255,13.09703009346288
E01002256,6.719122963027496
